lon,lat,hurt,color,road,scale,level1,level2
121.522831,25.052609,1,受傷事故,民族東路,2,惡化,重度惡化
121.53261,25.055959,1,受傷事故,松江路,2,惡化,重度惡化
121.544158,25.047968,2,受傷事故,民族東路,3,惡化,重度惡化
121.543802,25.051058,1,受傷事故,復興北路,1,惡化,中度惡化
121.55801,25.048635,1,受傷事故,南京東西路,2,惡化,中度惡化
121.540156,25.026389,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.511844,25.054072,1,受傷事故,南京東西路,2,惡化,中度惡化
121.568478,25.04745,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.533424,25.019544,1,受傷事故,新生南路3段,2,惡化,重度惡化
121.523152,25.054866,1,受傷事故,松江路,3,惡化,重度惡化
121.520332,25.052505,1,受傷事故,南京東西路,2,惡化,中度惡化
121.531999,25.050688,3,受傷事故,松江路,3,惡化,重度惡化
121.528045,25.052292,1,受傷事故,南京東西路,2,惡化,中度惡化
121.546287,25.097833,2,受傷事故,至善路2段,3,改善,有效改善
121.576265,25.079851,2,受傷事故,內湖路1段,4,惡化,中度惡化
121.509398,25.044601,2,受傷事故,中華路1段,2,惡化,重度惡化
121.545208,25.051625,2,受傷事故,南京東西路,4,惡化,中度惡化
121.539728,25.051742,1,受傷事故,南京東西路,1,惡化,中度惡化
121.519586,25.043966,3,受傷事故,愛國東路,3,惡化,輕微惡化
121.562344,25.049147,2,受傷事故,光復南北路,3,惡化,輕微惡化
121.561111,25.034254,2,受傷事故,基隆路1段,3,惡化,輕微惡化
121.546781,25.024487,2,受傷事故,和平東路1、2、3段,3,惡化,重度惡化
121.549807,25.047546,1,受傷事故,八德路3段,2,改善,有效改善
121.555505,25.055192,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.508951,25.063672,3,受傷事故,南京東西路,3,惡化,中度惡化
121.560761,25.048943,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.55567,25.057411,2,受傷事故,南京東西路,2,惡化,中度惡化
121.535087,25.098562,1,受傷事故,福林路,2,惡化,中度惡化
121.517403,25.04549,2,受傷事故,公園路,3,惡化,中度惡化
121.555176,25.059792,1,受傷事故,八德路3段,2,改善,有效改善
121.544417,25.059553,3,受傷事故,復興北路,3,惡化,中度惡化
121.53352,25.045843,1,受傷事故,松江路,2,惡化,重度惡化
121.557993,25.048456,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.558319,25.028575,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.51763,25.034351,1,受傷事故,愛國東路,2,惡化,輕微惡化
121.557036,25.052119,1,受傷事故,光復南北路,3,惡化,輕微惡化
121.517403,25.04549,2,受傷事故,公園路,2,惡化,中度惡化
121.533248,25.052322,1,受傷事故,松江路,2,惡化,重度惡化
121.558063,25.048338,1,受傷事故,復興北路,1,惡化,中度惡化
121.567124,25.045186,2,受傷事故,基隆路1段,2,惡化,輕微惡化
121.542473,25.066053,1,受傷事故,復興北路,2,惡化,中度惡化
121.567124,25.045186,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.553726,25.051168,2,受傷事故,南京東西路,2,惡化,中度惡化
121.57996,25.050304,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.566667,25.084824,1,受傷事故,內湖路1段,3,惡化,中度惡化
121.536893,25.066725,1,受傷事故,民族東路,2,惡化,重度惡化
121.557496,25.044719,1,受傷事故,光復南北路,3,惡化,輕微惡化
121.557993,25.048456,2,受傷事故,南京東西路,3,惡化,中度惡化
121.569503,25.051497,2,受傷事故,南京東西路,2,惡化,中度惡化
121.564995,25.051186,1,受傷事故,南京東西路,3,惡化,中度惡化
121.560711,25.052163,2,受傷事故,南京東西路,2,惡化,中度惡化
121.550144,25.048929,1,受傷事故,南京東西路,2,惡化,中度惡化
121.525022,25.10256,1,受傷事故,福國路,2,惡化,重度惡化
121.569428,25.048983,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.512244,25.053804,1,受傷事故,南京東西路,2,惡化,中度惡化
121.572306,25.050215,1,受傷事故,塔悠路,2,惡化,重度惡化
121.542961,25.015795,2,受傷事故,基隆路3段,3,惡化,輕微惡化
121.572711,25.044385,3,受傷事故,基隆路1段,3,惡化,輕微惡化
121.510583,25.04736,1,受傷事故,中華路1段,2,惡化,重度惡化
121.54816,25.02071,1,受傷事故,基隆路3段,1,惡化,輕微惡化
121.535242,25.065826,1,受傷事故,建國北路3段,2,改善,有效改善
121.543049,25.097404,4,受傷事故,至善路2段,5,改善,有效改善
121.55304,25.024194,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.55304,25.024194,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.557931,25.043917,2,受傷事故,光復南北路,3,惡化,輕微惡化
121.558018,25.019476,1,受傷事故,和平東路1、2、3段,1,惡化,重度惡化
121.592479,25.053844,1,受傷事故,忠孝東路6段,2,改善,微幅改善
121.566134,25.082445,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.54057,25.051352,1,受傷事故,建國北路3段,2,改善,有效改善
121.532825,25.053476,1,受傷事故,松江路,3,惡化,重度惡化
121.517403,25.04549,2,受傷事故,公園路,2,惡化,中度惡化
121.527593,25.026955,2,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.558063,25.048338,1,受傷事故,塔悠路,2,惡化,重度惡化
121.560823,25.054991,2,受傷事故,健康路,2,改善,微幅改善
121.543408,25.052845,1,受傷事故,南京東西路,2,惡化,中度惡化
121.559977,25.03454,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.530248,25.094587,1,受傷事故,福林路,2,惡化,中度惡化
121.567367,25.048998,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.544158,25.047968,1,受傷事故,復興北路,2,惡化,中度惡化
121.569428,25.048983,2,受傷事故,基隆路1段,3,惡化,輕微惡化
121.557993,25.048456,3,受傷事故,健康路,3,改善,微幅改善
121.531448,25.055776,1,受傷事故,松江路,2,惡化,重度惡化
121.543715,25.047768,2,受傷事故,復興北路,2,惡化,中度惡化
121.544094,25.063507,2,受傷事故,復興北路,3,惡化,中度惡化
121.520332,25.052505,1,受傷事故,南京東西路,2,惡化,中度惡化
121.545036,25.097721,2,受傷事故,至善路2段,3,改善,有效改善
121.543909,25.059118,1,受傷事故,復興北路,2,惡化,中度惡化
121.557368,25.035824,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.544282,25.052986,1,受傷事故,復興北路,2,惡化,中度惡化
121.557993,25.048456,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.533131,25.045912,1,受傷事故,松江路,2,惡化,重度惡化
121.557618,25.04644,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.544234,25.050858,4,受傷事故,復興北路,4,惡化,中度惡化
121.522085,25.052471,2,受傷事故,南京東西路,2,惡化,中度惡化
121.517403,25.04549,2,受傷事故,公園路,2,惡化,中度惡化
121.550963,25.100394,1,受傷事故,至善路2段,2,改善,有效改善
121.538889,25.051752,1,受傷事故,南京東西路,1,惡化,中度惡化
121.54222,25.067668,1,受傷事故,民族東路,2,惡化,重度惡化
121.564953,25.082736,2,受傷事故,內湖路1段,3,惡化,中度惡化
121.528045,25.052292,2,受傷事故,南京東西路,3,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.555212,25.052541,2,受傷事故,南京東西路,4,惡化,中度惡化
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,1,惡化,中度惡化
121.558442,25.08507,1,受傷事故,內湖路1段,3,惡化,中度惡化
121.544158,25.047968,1,受傷事故,復興北路,2,惡化,中度惡化
121.52047,25.030083,1,受傷事故,羅斯福路1、2段,2,惡化,微幅改善
121.520501,25.030505,1,受傷事故,羅斯福路1、2段,2,惡化,微幅改善
121.51763,25.034351,2,受傷事故,愛國東路,3,惡化,輕微惡化
121.572306,25.050215,1,受傷事故,塔悠路,2,惡化,重度惡化
121.533443,25.047979,1,受傷事故,松江路,2,惡化,重度惡化
121.558333,25.020457,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.51763,25.034351,2,受傷事故,愛國東路,3,惡化,輕微惡化
121.572306,25.050215,1,受傷事故,健康路,2,改善,微幅改善
121.55567,25.057411,2,受傷事故,光復南北路,2,惡化,輕微惡化
121.560439,25.052163,1,受傷事故,南京東西路,2,惡化,中度惡化
121.540583,25.047113,2,受傷事故,南京東西路,2,惡化,中度惡化
121.553121,25.025189,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.569419,25.058156,1,受傷事故,塔悠路,2,惡化,重度惡化
121.544158,25.047968,2,受傷事故,復興北路,3,惡化,中度惡化
121.562303,25.083666,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.533332,25.057314,1,受傷事故,松江路,3,惡化,重度惡化
121.506865,25.036456,2,受傷事故,寶慶路,2,惡化,中度惡化
121.556597,25.05748,1,受傷事故,南京東西路,2,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.527936,25.058174,1,受傷事故,松江路,2,惡化,重度惡化
121.528045,25.052292,2,受傷事故,南京東西路,3,惡化,中度惡化
121.577578,25.054565,2,受傷事故,南京東西路,2,惡化,中度惡化
121.54724,25.045428,2,受傷事故,八德路3段,3,改善,有效改善
121.544132,25.044899,1,受傷事故,八德路3段,2,改善,有效改善
121.510583,25.04736,1,受傷事故,中華路1段,2,惡化,重度惡化
121.55779,25.034907,1,受傷事故,光復南北路,1,惡化,輕微惡化
121.558449,25.019055,3,受傷事故,和平東路1、2、3段,3,惡化,重度惡化
121.554456,25.022801,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.529714,25.054981,1,受傷事故,南京東西路,2,惡化,中度惡化
121.533131,25.045912,1,受傷事故,松江路,2,惡化,重度惡化
121.533869,25.061115,2,受傷事故,松江路,3,惡化,重度惡化
121.544416,25.059114,1,受傷事故,復興北路,2,惡化,中度惡化
121.514956,25.051677,1,受傷事故,南京東西路,2,惡化,中度惡化
121.523358,25.068299,1,受傷事故,民族東路,2,惡化,重度惡化
121.543152,25.022718,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.567124,25.045186,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.533131,25.045912,2,受傷事故,松江路,3,惡化,重度惡化
121.514956,25.051677,2,受傷事故,南京東西路,2,惡化,中度惡化
121.572711,25.044385,1,受傷事故,基隆路1段,3,惡化,輕微惡化
121.544709,25.024605,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.506865,25.036456,1,受傷事故,寶慶路,2,惡化,中度惡化
121.543715,25.047768,2,受傷事故,復興北路,2,惡化,中度惡化
121.578933,25.080549,2,受傷事故,內湖路1段,3,惡化,中度惡化
121.530248,25.094587,1,受傷事故,福林路,3,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.565957,25.050653,1,受傷事故,南京東西路,2,惡化,中度惡化
121.514956,25.051677,1,受傷事故,南京東西路,3,惡化,中度惡化
121.509007,25.043299,2,受傷事故,中華路1段,2,惡化,重度惡化
121.551068,25.023689,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.578385,25.079018,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.549637,25.051919,1,受傷事故,南京東西路,2,惡化,中度惡化
121.579334,25.051921,2,受傷事故,八德路4段,2,惡化,輕微惡化
121.528045,25.052292,1,受傷事故,南京東西路,2,惡化,中度惡化
121.555908,25.055484,2,受傷事故,光復南北路,3,惡化,輕微惡化
121.581839,25.044454,1,受傷事故,中坡北路,2,改善,有效改善
121.523152,25.054866,1,受傷事故,松江路,3,惡化,重度惡化
121.581839,25.044454,1,受傷事故,中坡北路,2,改善,有效改善
121.531576,25.050699,1,受傷事故,松江路,2,惡化,重度惡化
121.524054,25.031351,1,受傷事故,愛國東路,2,惡化,輕微惡化
121.509197,25.047844,1,受傷事故,中華路1段,2,惡化,重度惡化
121.558063,25.048338,2,受傷事故,中坡北路,3,改善,有效改善
121.549328,25.047841,1,受傷事故,八德路3段,2,改善,有效改善
121.55549,25.055247,1,受傷事故,健康路,2,改善,微幅改善
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.510583,25.04736,1,受傷事故,中華路1段,2,惡化,重度惡化
121.569428,25.048983,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.560986,25.084661,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.544158,25.047968,2,受傷事故,復興北路,3,惡化,中度惡化
121.570458,25.052365,2,受傷事故,塔悠路,3,惡化,重度惡化
121.549637,25.051919,2,受傷事故,南京東西路,3,惡化,中度惡化
121.517211,25.032764,3,受傷事故,羅斯福路1、2段,3,惡化,微幅改善
121.580841,25.044274,3,受傷事故,中坡北路,3,改善,有效改善
121.566618,25.051555,1,受傷事故,南京東西路,2,惡化,中度惡化
121.557719,25.036442,2,受傷事故,光復南北路,2,惡化,輕微惡化
121.569428,25.048983,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.558063,25.048338,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.546933,25.024825,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.569428,25.048983,2,受傷事故,基隆路1段,3,惡化,輕微惡化
121.535105,25.097795,1,受傷事故,福林路,2,惡化,中度惡化
121.571369,25.082114,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.561654,25.054338,1,受傷事故,健康路,2,改善,微幅改善
121.52627,25.068234,1,受傷事故,民族東路,2,惡化,重度惡化
121.569428,25.048983,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.529026,25.051575,3,受傷事故,南京東西路,3,惡化,中度惡化
121.534384,25.023869,1,受傷事故,新生南路3段,5,惡化,重度惡化
121.533131,25.045912,1,受傷事故,松江路,2,惡化,重度惡化
121.544132,25.044899,1,受傷事故,八德路3段,2,改善,有效改善
121.510583,25.04736,2,受傷事故,中華路1段,3,惡化,重度惡化
121.543049,25.097404,3,受傷事故,至善路2段,3,改善,有效改善
121.523725,25.101541,2,受傷事故,福國路,3,惡化,重度惡化
121.532646,25.057382,1,受傷事故,松江路,2,惡化,重度惡化
121.550625,25.046075,2,受傷事故,八德路3段,3,改善,有效改善
121.555176,25.04764,1,受傷事故,八德路3段,2,改善,有效改善
121.564826,25.082419,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.543907,25.059232,2,受傷事故,復興北路,3,惡化,中度惡化
121.535248,25.025044,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.513656,25.041167,2,受傷事故,寶慶路,2,惡化,中度惡化
121.564038,25.048541,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.54386,25.053471,1,受傷事故,復興北路,2,惡化,中度惡化
121.550783,25.046271,1,受傷事故,八德路3段,2,改善,有效改善
121.561749,25.04871,2,受傷事故,八德路4段,3,惡化,輕微惡化
121.57996,25.050304,3,受傷事故,八德路4段,3,惡化,輕微惡化
121.503998,25.11422,1,受傷事故,立賢路,2,惡化,中度惡化
121.555008,25.048493,1,受傷事故,八德路3段,2,改善,有效改善
121.583518,25.046676,1,受傷事故,忠孝東路6段,2,改善,微幅改善
121.544828,25.012114,1,受傷事故,基隆路3段,2,惡化,輕微惡化
121.52349,25.025309,1,受傷事故,羅斯福路1、2段,2,惡化,微幅改善
121.543715,25.047768,2,受傷事故,復興北路,3,惡化,中度惡化
121.546792,25.051524,1,受傷事故,南京東西路,4,惡化,中度惡化
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.506865,25.036456,1,受傷事故,寶慶路,2,惡化,中度惡化
121.580841,25.044274,1,受傷事故,中坡北路,2,改善,有效改善
121.528842,25.052444,1,受傷事故,南京東西路,2,惡化,中度惡化
121.558063,25.048338,2,受傷事故,八德路4段,2,惡化,輕微惡化
121.533278,25.054157,1,受傷事故,松江路,2,惡化,重度惡化
121.575182,25.081741,2,受傷事故,內湖路1段,2,惡化,中度惡化
121.528045,25.052292,1,受傷事故,南京東西路,2,惡化,中度惡化
121.564279,25.063275,2,受傷事故,塔悠路,2,惡化,重度惡化
121.552021,25.048079,1,受傷事故,八德路3段,2,改善,有效改善
121.519586,25.043966,2,受傷事故,愛國東路,2,惡化,輕微惡化
121.523358,25.068299,1,受傷事故,民族東路,2,惡化,重度惡化
121.520332,25.052505,1,受傷事故,南京東西路,2,惡化,中度惡化
121.559552,25.049599,2,受傷事故,光復南北路,2,惡化,輕微惡化
121.516784,25.04909,1,受傷事故,南京東西路,2,惡化,中度惡化
121.569428,25.048983,1,受傷事故,基隆路1段,1,惡化,輕微惡化
121.546355,25.051994,1,受傷事故,南京東西路,2,惡化,中度惡化
121.567897,25.083739,2,受傷事故,內湖路1段,3,惡化,中度惡化
121.510583,25.04736,1,受傷事故,中華路1段,2,惡化,重度惡化
121.553079,25.053604,1,受傷事故,健康路,2,改善,微幅改善
121.540287,25.025817,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.547021,25.048829,1,受傷事故,南京東西路,2,惡化,中度惡化
121.523386,25.027199,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.517403,25.04549,3,受傷事故,公園路,3,惡化,中度惡化
121.557496,25.044719,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.572306,25.050215,1,受傷事故,塔悠路,2,惡化,重度惡化
121.530248,25.094587,3,受傷事故,福林路,3,惡化,中度惡化
121.545722,25.024891,2,受傷事故,和平東路1、2、3段,3,惡化,重度惡化
121.557931,25.043917,2,受傷事故,光復南北路,2,惡化,輕微惡化
121.557993,25.048456,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.530603,25.095858,1,受傷事故,福林路,2,惡化,中度惡化
121.555477,25.103567,1,受傷事故,至善路2段,2,改善,有效改善
121.543798,25.050899,1,受傷事故,復興北路,2,惡化,中度惡化
121.564902,25.052827,1,受傷事故,南京東西路,2,惡化,中度惡化
121.581839,25.044454,2,受傷事故,中坡北路,3,改善,有效改善
121.524725,25.10178,2,受傷事故,福國路,3,惡化,重度惡化
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.575182,25.081741,1,受傷事故,內湖路1段,2,惡化,中度惡化
121.515998,25.05406,2,受傷事故,南京東西路,3,惡化,中度惡化
121.577524,25.050227,2,受傷事故,八德路4段,2,惡化,輕微惡化
121.555965,25.036066,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.533131,25.045912,1,受傷事故,松江路,3,惡化,重度惡化
121.543715,25.047768,2,受傷事故,復興北路,2,惡化,中度惡化
121.510583,25.04736,2,受傷事故,中華路1段,2,惡化,重度惡化
121.517403,25.04549,1,受傷事故,公園路,2,惡化,中度惡化
121.557712,25.050709,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.559137,25.047619,2,受傷事故,八德路4段,3,惡化,輕微惡化
121.557496,25.044719,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.569636,25.057444,1,受傷事故,塔悠路,2,惡化,重度惡化
121.586546,25.059114,1,受傷事故,南京東西路,2,惡化,中度惡化
121.552432,25.052291,1,受傷事故,健康路,3,改善,微幅改善
121.557496,25.044719,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.523358,25.068299,1,受傷事故,民族東路,2,惡化,重度惡化
121.549637,25.051919,2,受傷事故,南京東西路,2,惡化,中度惡化
121.539153,25.052914,1,受傷事故,南京東西路,2,惡化,中度惡化
121.539773,25.097169,1,受傷事故,福林路,2,惡化,中度惡化
121.530248,25.094587,1,受傷事故,福林路,2,惡化,中度惡化
121.544709,25.024605,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.554678,25.045065,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.552385,25.05186,1,受傷事故,南京東西路,1,惡化,中度惡化
121.567124,25.045186,1,受傷事故,基隆路1段,2,惡化,輕微惡化
121.557993,25.048456,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.580841,25.044274,1,受傷事故,中坡北路,4,改善,有效改善
121.558319,25.028575,2,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.556386,25.048462,2,受傷事故,八德路3段,4,改善,有效改善
121.575881,25.053647,1,受傷事故,南京東西路,2,惡化,中度惡化
121.528045,25.052292,1,受傷事故,南京東西路,2,惡化,中度惡化
121.508529,25.041335,2,受傷事故,中華路1段,2,惡化,重度惡化
121.522831,25.052609,1,受傷事故,南京東西路,2,惡化,中度惡化
121.530193,25.048646,2,受傷事故,松江路,2,惡化,重度惡化
121.55067,25.047545,2,受傷事故,八德路3段,3,改善,有效改善
121.510583,25.04736,2,受傷事故,中華路1段,3,惡化,重度惡化
121.522921,25.062953,1,受傷事故,復興北路,2,惡化,中度惡化
121.5582,25.018588,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.557828,25.036991,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.54395,25.097346,2,受傷事故,至善路2段,2,改善,有效改善
121.558063,25.048338,1,受傷事故,八德路4段,1,惡化,輕微惡化
121.525135,25.102125,2,受傷事故,福國路,3,惡化,重度惡化
121.559518,25.036531,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.509197,25.047844,1,受傷事故,中華路1段,2,惡化,重度惡化
121.532559,25.055679,1,受傷事故,松江路,2,惡化,重度惡化
121.530421,25.05686,2,受傷事故,松江路,3,惡化,重度惡化
121.53261,25.055959,2,受傷事故,松江路,2,惡化,重度惡化
121.565138,25.051586,1,受傷事故,南京東西路,1,惡化,中度惡化
121.547548,25.024495,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.557931,25.043917,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.558066,25.04989,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.520816,25.02961,1,受傷事故,愛國東路,2,惡化,輕微惡化
121.538203,25.033017,1,受傷事故,和平東路1、2、3段,2,惡化,重度惡化
121.555965,25.036066,1,受傷事故,光復南北路,2,惡化,輕微惡化
121.54441,25.05842,1,受傷事故,復興北路,2,惡化,中度惡化
121.560984,25.047491,1,受傷事故,八德路4段,2,惡化,輕微惡化
121.520816,25.02961,1,受傷事故,愛國東路,2,惡化,輕微惡化
